fighter_name,sex,birth_date,age,status,death_date,location,country,height,weight,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,losses,losses_ko,losses_submission,losses_decision,losses_other,draws,pro_mma,pro_boxing,pro_kickboxing,pro_muay_thai,pro_karate,pro_taekwondo,pro_wrestling,pro_bjj,pro_judo,pro_sambo
Jason King,Male,1989-03-12,36.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Knight,Male,1992-02-22,33.0,Active,,Mississippi/United States,United States,"5'10""",145,Featherweight,23,8,6,9,0,7,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Jason Lambert,Male,1974-03-18,51.0,Active,,United States,United States,"6'1""",205,Light Heavyweight,19,8,6,5,0,12,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0
Jason MacDonald,Male,1975-05-28,50.0,Active,,Canada,Canada,"6'1""",185,Middleweight,26,8,12,6,0,16,3,7,6,0,0,1,0,0,0,0,0,0,0,0,0
Jason Markland,Male,1991-07-14,34.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Meisel,Male,1987-10-06,38.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Miller,Male,1980-04-22,45.0,Active,,California/United States,United States,"5'9""",185,Middleweight,23,5,12,6,0,9,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0
Jason Norwood,Male,1986-01-19,40.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Novelli,Male,1988-08-08,37.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Perrotta,Male,1982-07-30,43.0,Active,,Massachusetts/United States,United States,"6'2""",205,Light Heavyweight,11,6,3,2,0,7,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jason Powell,Male,1990-06-12,35.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Radcliffe,Male,1985-11-17,40.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Reinhardt,Male,1984-04-04,41.0,Active,,United States,United States,"5'8""",145,Featherweight,21,6,9,6,0,6,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0
Jason Rine,Male,1992-09-03,33.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Saggo,Male,1984-09-04,41.0,Active,,Canada,Canada,"5'10""",145,Featherweight,13,4,5,4,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Sampson,Male,1989-05-23,36.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Tan,Male,1986-08-10,39.0,Active,,Singapore,Singapore,"5'8""",145,Featherweight,6,1,2,3,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jason Thacker,Male,1981-06-25,44.0,Active,,Canada,Canada,"5'11""",170,Welterweight,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Von Flue,Male,1984-10-18,41.0,Active,,Arizona/United States,United States,"6'0""",185,Middleweight,6,2,3,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Witt,Male,1986-12-11,39.0,Active,,Colorado/United States,United States,"6'0""",170,Welterweight,9,6,1,2,0,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jason Young,Male,1982-10-06,43.0,Active,,England/United Kingdom,United Kingdom,"5'11""",145,Featherweight,15,6,4,5,0,6,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Javed Mulla,Male,1994-04-19,31.0,Active,,India,India,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Javier Obregon,Male,1990-08-03,35.0,Active,,Mexico,Mexico,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Javier Palacios,Male,1987-02-14,38.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Javier Torres,Male,1993-06-21,32.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Javier Vazquez,Male,1977-04-13,48.0,Active,,Florida/United States,United States,"5'9""",145,Featherweight,16,1,9,6,0,5,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Javone Duhon,Male,1992-11-09,33.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Javy Ayala,Male,1982-10-23,43.0,Active,,California/United States,United States,"5'9""",265,Heavyweight,18,13,3,2,0,8,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Black,Male,1989-05-02,36.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Bogan,Male,1986-08-11,39.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Cucciniello,Male,1988-04-15,37.0,Active,,United States,United States,"5'10""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Dods,Male,1990-03-09,35.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Haas,Male,1984-02-14,41.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay Hieron,Male,1976-07-23,49.0,Active,,New York/United States,United States,"5'11""",170,Welterweight,23,10,4,9,0,7,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Jay Perrin,Male,1996-05-11,29.0,Active,,Texas/United States,United States,"5'6""",135,Bantamweight,10,3,3,4,0,6,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
Jay Silva,Male,1984-07-17,41.0,Active,,California/United States,United States,"6'2""",205,Light Heavyweight,12,8,2,2,0,9,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jay White,Male,1992-01-28,34.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jay-Jay Wilson,Male,1989-11-03,36.0,Active,,New Zealand,New Zealand,"6'2""",185,Middleweight,8,4,1,3,0,6,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
Jaylon Bates,Male,1994-09-19,31.0,Active,,United States,United States,"5'8""",145,Featherweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jayme Hinshaw,Male,1992-07-08,33.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jayme McKinney,Male,1995-04-06,30.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jean N'Doye,Male,1986-01-11,40.0,Active,,France,France,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jean-Paul Lebosnoyani,Male,1991-06-02,34.0,Active,,France,France,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeb Chiles,Male,1985-12-18,40.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeet Toshi,Male,1993-03-21,32.0,Active,,India,India,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Chan,Male,1985-09-01,40.0,Active,,United States,United States,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Cox,Male,1987-02-12,38.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Crotty,Male,1986-05-07,39.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Curran,Male,1977-07-08,48.0,Active,,Illinois/United States,United States,"5'6""",145,Featherweight,39,8,18,13,0,23,5,6,12,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Hougland,Male,1982-08-04,43.0,Active,,Indiana/United States,United States,"5'6""",135,Bantamweight,10,1,5,4,0,6,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Huang,Male,1994-06-15,31.0,Active,,China,China,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Hughes,Male,1988-02-07,37.0,Active,,Ohio/United States,United States,"6'3""",265,Heavyweight,11,7,3,1,0,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Joslin,Male,1977-10-28,48.0,Active,,Canada,Canada,"6'2""",185,Middleweight,17,11,3,3,0,11,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Lentz,Male,1987-04-19,38.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Molina,Male,1997-01-18,29.0,Active,,Arizona/United States,United States,"5'6""",125,Flyweight,11,4,3,4,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Monson,Male,1971-01-16,55.0,Active,,Minnesota/United States,United States,"5'8""",265,Heavyweight,60,10,40,10,0,26,3,7,16,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Nader,Male,1990-10-11,35.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Newton,Male,1985-12-22,40.0,Active,,United States,United States,"6'0""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Nielsen,Male,1983-09-29,42.0,Active,,Denmark,Denmark,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Peterson,Male,1988-02-03,37.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeffrey Glossner,Male,1991-07-14,34.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeimeson Saudino,Male,1986-05-09,39.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jenel Lausa,Male,1988-01-30,37.0,Active,,Philippines,Philippines,"5'4""",125,Flyweight,6,1,2,3,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jennifer Chieng,Male,1995-08-16,30.0,Active,,Malaysia,Malaysia,"5'5""",115,Strawweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jennifer Maia,Male,1988-10-06,37.0,Active,,Brazil,Brazil,"5'4""",125,Flyweight,20,3,10,7,0,10,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0
Jennifer Olsim,Male,1992-04-19,33.0,Active,,United States,United States,"5'6""",125,Flyweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jenny Huang,Male,1996-03-27,29.0,Active,,China,China,"5'6""",115,Strawweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jens Pulver,Male,1974-12-06,51.0,Active,,Wisconsin/United States,United States,"5'6""",145,Featherweight,22,12,4,6,0,14,6,3,5,0,0,1,0,0,0,0,0,0,0,0,0
Jerald Williams,Male,1989-09-01,36.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremiah Labiano,Male,1982-01-10,43.0,Active,,California/United States,United States,"5'9""",135,Bantamweight,16,3,7,6,0,7,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0
Jeremiah O'Neal,Male,1991-06-23,34.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremiah Riggs,Male,1982-01-27,43.0,Active,,Texas/United States,United States,"6'1""",185,Middleweight,7,5,1,1,0,7,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremiah Wells,Male,1986-04-25,39.0,Active,,Pennsylvania/United States,United States,"5'9""",170,Welterweight,12,10,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremie Holloway,Male,1992-03-08,33.0,Active,,United States,United States,"5'10""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Meciaz,Male,1989-07-04,36.0,Active,,France,France,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Czarnecki,Male,1986-11-29,39.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Horn,Male,1975-08-25,50.0,Active,,Utah/United States,United States,"6'0""",185,Middleweight,90,33,38,19,0,22,4,7,11,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Jackson,Male,1979-01-25,47.0,Active,,United States,United States,"5'8""",145,Featherweight,11,5,3,3,0,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Kennedy,Male,1992-06-04,33.0,Active,,Canada,Canada,"5'11""",145,Featherweight,19,6,5,8,0,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Kimball,Male,1986-05-20,39.0,Active,,Colorado/United States,United States,"6'3""",205,Light Heavyweight,15,11,1,3,0,8,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Larsen,Male,1988-02-11,37.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Miado,Male,1993-03-15,32.0,Active,,Philippines,Philippines,"5'6""",125,Flyweight,14,5,2,7,0,7,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Murphy,Male,1990-12-09,35.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Myers,Male,1988-06-06,37.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Pacatiw,Male,1996-01-08,29.0,Active,,Philippines,Philippines,"5'7""",135,Bantamweight,10,4,2,4,0,6,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Petley,Male,1985-09-01,40.0,Active,,United States,United States,"6'0""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Puglia,Male,1989-10-22,36.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Spoon,Male,1991-02-13,34.0,Active,,United States,United States,"5'10""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Stephens,Male,1986-05-05,39.0,Active,,Iowa/United States,United States,"5'9""",145,Featherweight,29,18,0,11,0,21,13,1,7,0,1,1,0,0,0,0,0,0,0,0,0
Jermaine Andre,Male,1988-06-14,37.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jermaine McDermott,Male,1990-09-22,35.0,Active,,United States,United States,"6'0""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jermayne Barnes,Male,1991-03-11,34.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerod Spoon,Male,1993-08-19,32.0,Active,,United States,United States,"5'10""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerome Mickle,Male,1986-02-09,39.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerome Rivera,Male,1995-12-02,30.0,Active,,New Mexico/United States,United States,"5'6""",125,Flyweight,10,5,2,3,0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerome S. Paye,Male,1988-07-14,37.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerrid Burke,Male,1985-05-29,40.0,Active,,United States,United States,"6'0""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerrod Sanders,Male,1989-10-08,36.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerry Olsim,Male,1990-04-18,35.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jerry Bohlander,Male,1985-08-27,40.0,Active,,United States,United States,"6'2""",205,Light Heavyweight,6,3,1,2,0,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jess Liaudin,Male,1978-12-23,47.0,Active,,France,France,"5'10""",170,Welterweight,18,4,11,3,0,13,3,5,5,0,0,1,0,0,0,0,0,0,0,0,0
Jessamyn Duke,Male,1986-06-24,39.0,Active,,California/United States,United States,"5'10""",135,Bantamweight,3,0,1,2,0,6,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Bazzi,Male,1991-01-13,35.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Bongfeldt,Male,1987-07-11,38.0,Active,,Washington/United States,United States,"6'0""",170,Welterweight,11,6,2,3,0,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Brock,Male,1990-05-07,35.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Erickson,Male,1984-08-20,41.0,Active,,United States,United States,"5'10""",170,Welterweight,6,2,1,3,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Forbes,Male,1981-01-14,45.0,Active,,Michigan/United States,United States,"6'0""",185,Middleweight,16,6,3,7,0,10,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Gross,Male,1989-04-11,36.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Juarez,Male,1991-06-02,34.0,Active,,United States,United States,"5'6""",135,Bantamweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Kosakowski,Male,1986-09-04,39.0,Active,,United States,United States,"6'0""",170,Welterweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Lennox,Male,1994-12-10,31.0,Active,,Canada,Canada,"6'2""",185,Middleweight,8,4,1,3,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Merritt,Male,1988-03-09,37.0,Active,,United States,United States,"5'10""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Peterson,Male,1984-05-06,41.0,Active,,United States,United States,"6'1""",185,Middleweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Roberts,Male,1992-08-17,33.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Ronson,Male,1985-12-09,40.0,Active,,Canada,Canada,"5'11""",155,Lightweight,23,7,5,11,0,11,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Sanders,Male,1990-01-19,36.0,Active,,United States,United States,"5'10""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Strader,Male,1989-04-03,36.0,Active,,United States,United States,"5'8""",145,Featherweight,5,1,2,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Taylor,Male,1983-10-08,42.0,Active,,California/United States,United States,"6'1""",185,Middleweight,33,7,17,9,0,16,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0
Jesse Thorton,Male,1993-07-27,32.0,Active,,United States,United States,"5'11""",170,Welterweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Aguilar,Female,1982-04-04,43.0,Active,,Texas/United States,United States,"5'3""",115,Strawweight,20,4,6,10,0,8,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Andrade,Female,1991-09-25,34.0,Active,,Brazil,Brazil,"5'1""",115,Strawweight,25,16,8,1,0,12,3,2,7,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Borga,Female,1994-01-11,32.0,Active,,Brazil,Brazil,"5'6""",125,Flyweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Eye,Female,1986-07-27,39.0,Active,,Ohio/United States,United States,"5'6""",125,Flyweight,15,3,1,11,0,11,2,2,7,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Middleton,Female,1990-03-18,35.0,Active,,United States,United States,"5'5""",115,Strawweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Penne,Female,1982-01-30,44.0,Active,,California/United States,United States,"5'5""",115,Strawweight,14,1,9,4,0,6,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Rakoczy,Female,1977-02-19,49.0,Active,,Canada,Canada,"5'4""",125,Flyweight,1,0,0,1,0,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Ruiz,Female,1995-06-11,30.0,Active,,United States,United States,"5'6""",125,Flyweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessica Sotack,Female,1987-09-02,38.0,Active,,United States,United States,"5'5""",115,Strawweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessie Rafols,Male,1993-12-07,32.0,Active,,Philippines,Philippines,"5'6""",125,Flyweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessie Riggleman,Male,1988-11-09,37.0,Active,,United States,United States,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jessin Ayari,Male,1991-07-12,34.0,Active,,Germany,Germany,"5'11""",170,Welterweight,15,7,2,6,0,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jessy Miele,Male,1993-02-22,32.0,Active,,France,France,"5'8""",145,Featherweight,5,2,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesus Castro,Male,1991-05-17,34.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesus Martinez,Male,1994-10-06,31.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jesus Pinedo,Male,1996-02-14,29.0,Active,,Peru,Peru,"5'8""",145,Featherweight,22,16,1,5,0,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Ji Won Kang,Male,1996-05-21,29.0,Active,,South Korea,South Korea,"5'7""",135,Bantamweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jia Wen Ma,Male,1995-08-14,30.0,Active,,China,China,"5'6""",115,Strawweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jia Yang,Male,1996-01-17,30.0,Active,,China,China,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jiacai Zhang,Male,1994-04-23,31.0,Active,,China,China,"5'10""",170,Welterweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jiale Fan,Male,1997-07-09,28.0,Active,,China,China,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jian Kai Chee,Male,1993-12-11,32.0,Active,,Singapore,Singapore,"5'8""",145,Featherweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jian She Tian,Male,1995-02-02,31.0,Active,,China,China,"5'9""",155,Lightweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jianbing Yang,Male,1994-11-29,31.0,Active,,China,China,"5'10""",170,Welterweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jianhong Wang,Male,1993-03-19,32.0,Active,,China,China,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jianping Wan,Male,1996-06-05,29.0,Active,,China,China,"5'9""",155,Lightweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jianping Yang,Male,1995-10-27,30.0,Active,,China,China,"5'10""",170,Welterweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jie Miao,Male,1994-01-08,31.0,Active,,China,China,"5'6""",125,Flyweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jie Zhu Kang,Male,1996-09-15,29.0,Active,,China,China,"5'8""",145,Featherweight,3,1,1,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jietebusibai Haolan,Male,1997-03-22,28.0,Active,,China,China,"5'7""",135,Bantamweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jim Alers,Male,1986-06-04,39.0,Active,,Florida/United States,United States,"5'7""",145,Featherweight,14,4,3,7,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Jim Hettes,Male,1980-06-23,45.0,Active,,New Jersey/United States,United States,"5'11""",145,Featherweight,12,2,7,3,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Jim Miller,Male,1983-08-30,42.0,Active,,New Jersey/United States,United States,"5'8""",155,Lightweight,36,7,19,10,0,17,3,5,9,0,0,1,0,0,0,0,0,0,0,0,0
